lead_id,timestamp,buyer_city,buyer_state,product_name,category,subcategory,quantity,order_value_rs,buyer_type,intent_score,lead_quality,urgency,budget_range,requirement_type,buyer_engagement_score,gst_verified,preferred_contact,lead_source
L109497,2026-05-13 3:09:45,Delhi,Rajasthan,PU Leather Passport Cover Holder,Leather,Card Holder,395,379885,Distributor,53,Cold,Immediate,Rs. 374885 - 379885,Reselling,45,No,Email,ASTBuy
L109498,2026-04-30 20:09:45,Noida,Uttar Pradesh,PU Leather Passport Cover Holder,Leather,Organizer Bag,157,428317,Retailer,97,Hot,Immediate,Rs. 423317 - 428317,Reselling,51,No,Call,Recommendation
L109499,2026-04-17 14:09:45,Gurugram,Odisha,Modular Workstation Table,Furniture,Sofa,51,353111,Distributor,48,Cold,Immediate,Rs. 348111 - 353111,Sample,79,No,WhatsApp,Search
L109500,2026-04-28 9:09:45,Bengaluru,Kerala,Packaging Machine for Factory,Machinery,Packaging Machine,16,52273,Wholesaler,88,Hot,Within Month,Rs. 47273 - 52273,Sample,91,Yes,WhatsApp,ASTBuy
L109501,2026-05-13 9:09:45,Bengaluru,Odisha,Industrial Mixer Machine,Machinery,Mixer Machine,102,70542,Manufacturer,50,Cold,Immediate,Rs. 65542 - 70542,Bulk Purchase,45,No,Call,Direct
L109502,2026-04-24 13:09:45,Noida,Odisha,Office Chair Supplier,Furniture,Sofa,212,441916,Manufacturer,87,Hot,Within Week,Rs. 436916 - 441916,OEM Supply,51,Yes,Call,Direct
L109503,2026-04-27 6:09:45,Mumbai,Meghalaya,Travel Organizer Bag,Leather,Laptop Sleeve,36,6290,Wholesaler,55,Cold,Immediate,Rs. 1290 - 6290,OEM Supply,84,Yes,Email,Recommendation
L109504,2026-04-24 5:09:45,Bengaluru,West Bengal,Industrial Mixer Machine,Machinery,Mixer Machine,258,338370,Retailer,82,Warm,Immediate,Rs. 333370 - 338370,Bulk Purchase,23,Yes,WhatsApp,ASTBuy
L109505,2026-05-02 18:09:45,Jaipur,Bihar,Leather Wallet for Corporate Gifting,Leather,Passport Holder,13,306652,Retailer,92,Hot,Within Month,Rs. 301652 - 306652,Sample,94,No,WhatsApp,ASTBuy
L109506,2026-05-06 22:09:45,Noida,Uttarakhand,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,192,367872,Wholesaler,68,Warm,Immediate,Rs. 362872 - 367872,Sample,13,Yes,Email,ASTBuy
L109507,2026-04-29 9:09:45,Surat,Odisha,Packaging Machine for Factory,Machinery,Juice Machine,159,169719,Retailer,52,Cold,Immediate,Rs. 164719 - 169719,Reselling,88,Yes,WhatsApp,Recommendation
L109508,2026-05-10 15:09:45,Jaipur,Assam,Card Holder & Cases,Leather,Card Holder,206,113605,Manufacturer,56,Cold,Within Month,Rs. 108605 - 113605,Sample,99,Yes,Call,Search
L109509,2026-04-18 17:09:45,Gurugram,Gujarat,PU Leather Passport Cover Holder,Leather,Card Holder,243,394771,Distributor,86,Hot,Immediate,Rs. 389771 - 394771,Sample,65,Yes,Email,Search
L109510,2026-05-07 14:09:45,Ludhiana,Assam,Wooden Sofa Set,Furniture,Wooden Table,367,19241,Distributor,97,Hot,Within Week,Rs. 14241 - 19241,Bulk Purchase,24,Yes,WhatsApp,ASTBuy
L109511,2026-04-16 2:09:45,Bengaluru,Haryana,Drip Irrigation Setup,Agriculture,Seeds,51,270538,Retailer,60,Cold,Immediate,Rs. 265538 - 270538,Bulk Purchase,16,Yes,WhatsApp,Direct
L109512,2026-04-29 13:09:45,Noida,Gujarat,Industrial Cleaning Chemical,Chemicals,Cleaning Chemical,324,372588,Retailer,48,Cold,Immediate,Rs. 367588 - 372588,Sample,85,Yes,WhatsApp,Recommendation
L109513,2026-04-22 6:09:45,Surat,Tamil Nadu,Hybrid Seeds Requirement,Agriculture,Drip Irrigation,494,269061,Retailer,64,Cold,Immediate,Rs. 264061 - 269061,Sample,61,Yes,Email,Recommendation
L109514,2026-04-18 1:09:45,Chennai,Punjab,Leather Wallet for Corporate Gifting,Leather,Laptop Sleeve,23,490459,Manufacturer,60,Cold,Immediate,Rs. 485459 - 490459,OEM Supply,66,No,Email,Recommendation
L109515,2026-05-13 6:09:45,Mumbai,Meghalaya,Industrial Cleaning Chemical,Chemicals,Cleaning Chemical,404,59367,Manufacturer,53,Cold,Immediate,Rs. 54367 - 59367,Sample,62,Yes,WhatsApp,Direct
L109516,2026-04-27 6:09:45,Mumbai,Gujarat,Card Holder & Cases,Leather,Passport Holder,159,468283,Retailer,75,Warm,Within Month,Rs. 463283 - 468283,Bulk Purchase,16,Yes,WhatsApp,Recommendation
L109517,2026-04-27 10:09:45,Mumbai,Mizoram,Fiber Optic Cable Supplier,Electronics,Wireless CCTV,393,177024,Retailer,73,Warm,Immediate,Rs. 172024 - 177024,Reselling,10,Yes,Email,Search
L109518,2026-05-11 20:09:45,Delhi,Manipur,Wooden Sofa Set,Furniture,Modular Desk,371,122664,Retailer,75,Warm,Within Week,Rs. 117664 - 122664,Reselling,37,No,Call,Direct
L109519,2026-04-25 20:09:45,Surat,Uttar Pradesh,Corporate Polo T-Shirts,Garments,Kids Wear,459,201870,Manufacturer,85,Warm,Within Week,Rs. 196870 - 201870,OEM Supply,95,No,Email,Search
L109520,2026-04-20 0:09:45,Ludhiana,Gujarat,Semi Automatic Lathe Machine,Machinery,Packaging Machine,492,78290,Wholesaler,87,Hot,Immediate,Rs. 73290 - 78290,Bulk Purchase,66,Yes,Email,Search
L109521,2026-04-15 1:09:45,Bengaluru,Madhya Pradesh,Leather Wallet for Corporate Gifting,Leather,Passport Holder,426,83190,Wholesaler,65,Cold,Immediate,Rs. 78190 - 83190,Sample,65,Yes,Email,Direct
L109522,2026-04-21 15:09:45,Bengaluru,Punjab,Reception Desk Requirement,Furniture,Wooden Table,437,105910,Manufacturer,44,Cold,Immediate,Rs. 100910 - 105910,Bulk Purchase,38,Yes,Email,Recommendation
L109523,2026-04-18 6:09:45,Ludhiana,Tamil Nadu,Custom Printed Labels,Packaging,Labels,362,376252,Wholesaler,79,Warm,Immediate,Rs. 371252 - 376252,Reselling,82,Yes,WhatsApp,Search
L109524,2026-04-18 14:09:45,Jaipur,Madhya Pradesh,Reception Desk Requirement,Furniture,Wooden Table,4,299471,Wholesaler,66,Warm,Within Week,Rs. 294471 - 299471,Bulk Purchase,33,No,Call,Direct
L109525,2026-05-08 12:09:45,Chennai,Sikkim,PU Leather Passport Cover Holder,Leather,Card Holder,412,191714,Wholesaler,94,Hot,Immediate,Rs. 186714 - 191714,Reselling,88,Yes,Call,Direct
L109526,2026-04-27 3:09:45,Gurugram,Madhya Pradesh,Corrugated Shipping Boxes,Packaging,Corrugated Box,472,468786,Manufacturer,86,Hot,Within Week,Rs. 463786 - 468786,Reselling,14,No,WhatsApp,ASTBuy
L109527,2026-04-22 0:09:45,Jaipur,Manipur,Plastic Packaging Pouch,Packaging,Corrugated Box,268,430487,Wholesaler,50,Cold,Within Month,Rs. 425487 - 430487,OEM Supply,75,No,Call,Search
L109528,2026-04-18 15:09:45,Noida,Nagaland,Reception Desk Requirement,Furniture,Modular Desk,365,75872,Manufacturer,94,Hot,Immediate,Rs. 70872 - 75872,Sample,100,No,Email,Direct
L109529,2026-04-15 15:09:45,Delhi,Uttar Pradesh,Wooden Sofa Set,Furniture,Office Chair,249,74457,Manufacturer,96,Hot,Within Week,Rs. 69457 - 74457,Bulk Purchase,22,Yes,WhatsApp,ASTBuy
L109530,2026-05-04 2:09:45,Ludhiana,Gujarat,Card Holder & Cases,Leather,Laptop Sleeve,275,271882,Distributor,81,Warm,Immediate,Rs. 266882 - 271882,Sample,24,Yes,WhatsApp,Recommendation
L109531,2026-04-30 17:09:45,Jaipur,Mizoram,Organic Fertilizers,Agriculture,Seeds,74,356118,Retailer,51,Cold,Immediate,Rs. 351118 - 356118,Sample,30,No,WhatsApp,Direct
L109532,2026-04-22 3:09:45,Surat,Sikkim,Custom Printed Labels,Packaging,Corrugated Box,317,133315,Manufacturer,68,Warm,Within Week,Rs. 128315 - 133315,OEM Supply,57,Yes,WhatsApp,Recommendation
L109533,2026-05-01 22:09:45,Gurugram,Mizoram,Drip Irrigation Setup,Agriculture,Drip Irrigation,400,448577,Manufacturer,58,Cold,Immediate,Rs. 443577 - 448577,Reselling,78,Yes,WhatsApp,ASTBuy
L109534,2026-05-04 9:09:45,Ludhiana,Manipur,Industrial Mixer Machine,Machinery,Mixer Machine,191,30863,Manufacturer,59,Cold,Within Week,Rs. 25863 - 30863,Reselling,84,No,Email,Direct
L109535,2026-04-25 13:09:45,Surat,Jharkhand,School Uniform Supplier,Garments,Hoodies,1,48145,Retailer,48,Cold,Within Week,Rs. 43145 - 48145,Bulk Purchase,54,Yes,Call,Direct
L109536,2026-04-20 10:09:45,Ludhiana,Chhattisgarh,Leather Wallet for Corporate Gifting,Leather,Wallet,338,71864,Distributor,43,Cold,Immediate,Rs. 66864 - 71864,Reselling,68,Yes,WhatsApp,Search
L109537,2026-04-15 14:09:45,Bengaluru,Arunachal Pradesh,Corporate Polo T-Shirts,Garments,Uniforms,265,409789,Manufacturer,54,Cold,Within Month,Rs. 404789 - 409789,Sample,34,No,WhatsApp,Search
L109538,2026-05-01 1:09:45,Delhi,Gujarat,Fiber Optic Cable Supplier,Electronics,HDMI Cable,463,242880,Manufacturer,52,Cold,Within Week,Rs. 237880 - 242880,Sample,38,Yes,WhatsApp,Search
L109539,2026-04-29 12:09:45,Gurugram,Kerala,Hybrid Seeds Requirement,Agriculture,Fertilizers,21,98479,Wholesaler,97,Hot,Immediate,Rs. 93479 - 98479,Sample,55,No,Email,Recommendation
L109540,2026-05-10 13:09:45,Ahmedabad,Jharkhand,Industrial Cleaning Chemical,Chemicals,Paint Chemical,390,455994,Wholesaler,66,Warm,Immediate,Rs. 450994 - 455994,OEM Supply,64,Yes,WhatsApp,ASTBuy
L109541,2026-04-29 23:09:45,Bengaluru,Himachal Pradesh,Industrial Mixer Machine,Machinery,Mixer Machine,175,428672,Distributor,67,Warm,Within Week,Rs. 423672 - 428672,Bulk Purchase,49,No,Call,Direct
L109542,2026-04-30 13:09:45,Bengaluru,Karnataka,Organic Fertilizers,Agriculture,Fertilizers,462,357094,Wholesaler,71,Warm,Within Month,Rs. 352094 - 357094,Reselling,25,No,Email,ASTBuy
L109543,2026-05-13 21:09:45,Mumbai,Sikkim,Reception Desk Requirement,Furniture,Office Chair,104,116899,Wholesaler,98,Hot,Immediate,Rs. 111899 - 116899,OEM Supply,11,No,Email,Direct
L109544,2026-04-20 15:09:45,Jaipur,Rajasthan,Industrial Cleaning Chemical,Chemicals,Paint Chemical,171,240165,Manufacturer,54,Cold,Within Week,Rs. 235165 - 240165,Bulk Purchase,71,No,WhatsApp,Search
L109545,2026-04-17 23:09:45,Chennai,Meghalaya,Reception Desk Requirement,Furniture,Modular Desk,424,450905,Manufacturer,45,Cold,Immediate,Rs. 445905 - 450905,Reselling,36,Yes,WhatsApp,Search
L109546,2026-05-05 14:09:45,Noida,Goa,Office Chair Supplier,Furniture,Sofa,160,318735,Distributor,50,Cold,Immediate,Rs. 313735 - 318735,Bulk Purchase,74,No,Call,Recommendation
L109547,2026-05-06 14:09:45,Surat,Meghalaya,Corrugated Shipping Boxes,Packaging,Corrugated Box,250,321362,Retailer,82,Warm,Within Week,Rs. 316362 - 321362,OEM Supply,44,Yes,Call,Direct
L109548,2026-04-14 20:09:45,Surat,Uttar Pradesh,Organic Fertilizers,Agriculture,Seeds,46,267555,Retailer,61,Cold,Within Week,Rs. 262555 - 267555,Reselling,94,No,Call,ASTBuy
L109549,2026-05-04 13:09:45,Delhi,Uttar Pradesh,CCTV AMC Services,Electronics,Fiber Optic Cable,110,339735,Distributor,65,Cold,Immediate,Rs. 334735 - 339735,Reselling,94,No,Email,ASTBuy
L109550,2026-04-25 3:09:45,Chennai,Gujarat,Plastic Packaging Pouch,Packaging,Labels,249,495318,Manufacturer,60,Cold,Within Week,Rs. 490318 - 495318,Sample,88,Yes,Call,Search
L109551,2026-04-23 16:09:45,Noida,Mizoram,Corrugated Shipping Boxes,Packaging,Labels,135,480105,Wholesaler,77,Warm,Within Week,Rs. 475105 - 480105,Reselling,59,Yes,Email,ASTBuy
L109552,2026-04-16 1:09:45,Surat,Tripura,Organic Fertilizers,Agriculture,Pesticides,142,393199,Manufacturer,50,Cold,Immediate,Rs. 388199 - 393199,OEM Supply,37,No,Call,Recommendation
L109553,2026-04-19 21:09:45,Bengaluru,Rajasthan,Corrugated Shipping Boxes,Packaging,Plastic Pouch,409,46812,Retailer,86,Hot,Immediate,Rs. 41812 - 46812,Bulk Purchase,64,No,Email,Search
L109554,2026-04-30 7:09:45,Chennai,Madhya Pradesh,Modular Workstation Table,Furniture,Sofa,181,295007,Retailer,74,Warm,Within Month,Rs. 290007 - 295007,OEM Supply,25,Yes,Call,Recommendation
L109555,2026-05-04 8:09:45,Gurugram,Sikkim,Corporate Polo T-Shirts,Garments,Hoodies,438,267403,Distributor,45,Cold,Immediate,Rs. 262403 - 267403,Bulk Purchase,32,Yes,Email,Direct
L109556,2026-05-01 12:09:45,Chennai,Rajasthan,Plastic Packaging Pouch,Packaging,Corrugated Box,3,318663,Distributor,45,Cold,Within Week,Rs. 313663 - 318663,Reselling,63,Yes,Email,ASTBuy
L109557,2026-04-19 6:09:45,Bengaluru,Kerala,Travel Organizer Bag,Leather,Passport Holder,212,43610,Retailer,44,Cold,Within Week,Rs. 38610 - 43610,Sample,90,No,Call,Search
L109558,2026-05-06 14:09:45,Chennai,Sikkim,Hoodies for Reselling,Garments,Kids Wear,376,284050,Wholesaler,64,Cold,Immediate,Rs. 279050 - 284050,Bulk Purchase,70,No,Call,ASTBuy
L109559,2026-05-07 5:09:45,Mumbai,Gujarat,Plastic Packaging Pouch,Packaging,Shipping Box,60,172296,Distributor,41,Cold,Within Week,Rs. 167296 - 172296,Bulk Purchase,100,Yes,Email,Direct
L109560,2026-04-17 21:09:45,Ludhiana,Haryana,Organic Fertilizers,Agriculture,Pesticides,382,295651,Distributor,85,Warm,Immediate,Rs. 290651 - 295651,OEM Supply,57,No,Email,Search
L109561,2026-05-10 9:09:45,Noida,Meghalaya,Travel Organizer Bag,Leather,Organizer Bag,110,339856,Retailer,68,Warm,Immediate,Rs. 334856 - 339856,Bulk Purchase,17,Yes,Email,ASTBuy
L109562,2026-04-26 22:09:45,Surat,Tripura,Corrugated Shipping Boxes,Packaging,Corrugated Box,158,69822,Distributor,46,Cold,Within Month,Rs. 64822 - 69822,Sample,24,No,Email,ASTBuy
L109563,2026-04-16 14:09:45,Noida,Gujarat,Corporate Polo T-Shirts,Garments,T-Shirts,476,203792,Wholesaler,70,Warm,Immediate,Rs. 198792 - 203792,Reselling,46,Yes,Call,ASTBuy
L109564,2026-04-17 6:09:45,Mumbai,Goa,Wooden Sofa Set,Furniture,Modular Desk,329,179137,Wholesaler,46,Cold,Within Month,Rs. 174137 - 179137,Sample,13,Yes,Call,ASTBuy
L109565,2026-05-13 7:09:45,Ludhiana,Uttarakhand,Corporate Polo T-Shirts,Garments,Kids Wear,326,409730,Manufacturer,87,Hot,Within Week,Rs. 404730 - 409730,OEM Supply,26,Yes,WhatsApp,Recommendation
L109566,2026-05-02 10:09:45,Ludhiana,Maharashtra,Paint Chemical Supplier,Chemicals,Industrial Solvents,150,244614,Distributor,72,Warm,Within Week,Rs. 239614 - 244614,Sample,98,No,WhatsApp,ASTBuy
L109567,2026-04-21 21:09:45,Chennai,Karnataka,Industrial Solvents Requirement,Chemicals,Industrial Solvents,479,80802,Retailer,61,Cold,Immediate,Rs. 75802 - 80802,Bulk Purchase,53,Yes,Call,ASTBuy
L109568,2026-05-03 9:09:45,Mumbai,Madhya Pradesh,Corporate Polo T-Shirts,Garments,T-Shirts,170,423596,Wholesaler,44,Cold,Within Week,Rs. 418596 - 423596,OEM Supply,41,Yes,Call,Search
L109569,2026-04-20 9:09:45,Ahmedabad,West Bengal,Corrugated Shipping Boxes,Packaging,Corrugated Box,338,201532,Retailer,79,Warm,Within Week,Rs. 196532 - 201532,OEM Supply,57,No,WhatsApp,Direct
L109570,2026-04-29 22:09:45,Noida,Odisha,Hoodies for Reselling,Garments,Kids Wear,440,311983,Wholesaler,92,Hot,Within Week,Rs. 306983 - 311983,Sample,71,No,Email,Recommendation
L109571,2026-05-13 6:09:45,Surat,Telangana,Wooden Sofa Set,Furniture,Office Chair,83,497855,Distributor,67,Warm,Immediate,Rs. 492855 - 497855,Bulk Purchase,87,No,Call,ASTBuy
L109572,2026-05-09 4:09:45,Surat,Goa,CCTV AMC Services,Electronics,CCTV Camera,161,474517,Manufacturer,44,Cold,Within Week,Rs. 469517 - 474517,Bulk Purchase,81,Yes,Email,Recommendation
L109573,2026-05-07 9:09:45,Noida,Chhattisgarh,Reception Desk Requirement,Furniture,Modular Desk,465,428514,Retailer,61,Cold,Within Month,Rs. 423514 - 428514,Bulk Purchase,45,No,Call,Recommendation
L109574,2026-04-24 16:09:45,Ahmedabad,Manipur,Industrial Cleaning Chemical,Chemicals,Paint Chemical,484,209428,Retailer,72,Warm,Immediate,Rs. 204428 - 209428,Reselling,26,No,Call,Direct
L109575,2026-05-14 6:09:45,Surat,Assam,PU Leather Passport Cover Holder,Leather,Laptop Sleeve,480,330150,Manufacturer,98,Hot,Within Week,Rs. 325150 - 330150,Bulk Purchase,92,No,Call,Recommendation
L109576,2026-05-09 21:09:45,Chennai,Maharashtra,Hybrid Seeds Requirement,Agriculture,Pesticides,131,407467,Manufacturer,84,Warm,Within Week,Rs. 402467 - 407467,OEM Supply,21,Yes,WhatsApp,Search
L109577,2026-05-02 21:09:45,Ludhiana,Madhya Pradesh,Packaging Machine for Factory,Machinery,Lathe Machine,494,382205,Wholesaler,74,Warm,Within Week,Rs. 377205 - 382205,Sample,89,Yes,Call,ASTBuy
L109578,2026-04-19 14:09:45,Ludhiana,Odisha,Leather Wallet for Corporate Gifting,Leather,Wallet,12,190798,Manufacturer,46,Cold,Immediate,Rs. 185798 - 190798,Reselling,32,Yes,Call,Recommendation
L109579,2026-05-01 7:09:45,Ludhiana,Rajasthan,Leather Wallet for Corporate Gifting,Leather,Wallet,156,7481,Retailer,71,Warm,Within Week,Rs. 2481 - 7481,OEM Supply,55,No,Email,Recommendation
L109580,2026-05-10 14:09:45,Mumbai,Goa,Drip Irrigation Setup,Agriculture,Drip Irrigation,311,37046,Distributor,54,Cold,Within Week,Rs. 32046 - 37046,Bulk Purchase,47,Yes,Email,Direct
L109581,2026-05-09 12:09:45,Gurugram,Gujarat,Card Holder & Cases,Leather,Wallet,165,15981,Retailer,61,Cold,Within Week,Rs. 10981 - 15981,Reselling,38,No,Email,ASTBuy
L109582,2026-05-03 15:09:45,Ludhiana,Tripura,Modular Workstation Table,Furniture,Sofa,105,122097,Wholesaler,68,Warm,Within Week,Rs. 117097 - 122097,Reselling,62,Yes,WhatsApp,Direct
L109583,2026-04-29 21:09:45,Noida,Madhya Pradesh,Custom Printed Labels,Packaging,Labels,58,57327,Distributor,88,Hot,Immediate,Rs. 52327 - 57327,Sample,73,Yes,Call,Direct
L109584,2026-04-24 3:09:45,Delhi,Assam,Hoodies for Reselling,Garments,Corporate Wear,206,428949,Distributor,62,Cold,Within Month,Rs. 423949 - 428949,Bulk Purchase,55,No,Call,ASTBuy
L109585,2026-05-11 7:09:45,Jaipur,Chhattisgarh,Paint Chemical Supplier,Chemicals,Industrial Solvents,449,51239,Distributor,44,Cold,Within Week,Rs. 46239 - 51239,Sample,25,Yes,Email,Recommendation
L109586,2026-05-09 20:09:45,Gurugram,Maharashtra,Industrial Cleaning Chemical,Chemicals,Cleaning Chemical,3,254547,Retailer,57,Cold,Immediate,Rs. 249547 - 254547,Bulk Purchase,63,Yes,Email,Direct
L109587,2026-04-20 17:09:45,Ludhiana,Jharkhand,Paint Chemical Supplier,Chemicals,Paint Chemical,389,279904,Distributor,89,Hot,Immediate,Rs. 274904 - 279904,OEM Supply,83,No,Email,Recommendation
L109588,2026-04-24 13:09:45,Surat,Tripura,Corporate Polo T-Shirts,Garments,Corporate Wear,85,203657,Retailer,43,Cold,Within Month,Rs. 198657 - 203657,Reselling,80,Yes,Call,Search
L109589,2026-04-17 0:09:45,Jaipur,Sikkim,Travel Organizer Bag,Leather,Laptop Sleeve,125,47089,Retailer,46,Cold,Within Week,Rs. 42089 - 47089,Sample,84,Yes,WhatsApp,ASTBuy
L109590,2026-04-25 11:09:45,Noida,Punjab,Industrial Cleaning Chemical,Chemicals,Paint Chemical,329,23134,Manufacturer,83,Warm,Immediate,Rs. 18134 - 23134,Reselling,48,No,Email,ASTBuy
L109591,2026-04-26 4:09:45,Surat,Jharkhand,Leather Wallet for Corporate Gifting,Leather,Card Holder,455,7497,Manufacturer,86,Hot,Immediate,Rs. 2497 - 7497,Reselling,10,No,Email,Direct
L109592,2026-04-27 22:09:45,Ludhiana,Andhra Pradesh,Custom Printed Labels,Packaging,Plastic Pouch,141,70148,Distributor,57,Cold,Immediate,Rs. 65148 - 70148,OEM Supply,89,No,Email,Direct
L109593,2026-05-05 10:09:45,Jaipur,Madhya Pradesh,Corrugated Shipping Boxes,Packaging,Corrugated Box,221,87652,Wholesaler,87,Hot,Immediate,Rs. 82652 - 87652,Bulk Purchase,66,Yes,WhatsApp,Direct
L109594,2026-04-16 19:09:45,Jaipur,Assam,Hoodies for Reselling,Garments,Uniforms,219,19480,Manufacturer,74,Warm,Immediate,Rs. 14480 - 19480,Bulk Purchase,74,No,Email,Recommendation
L109595,2026-04-20 5:09:45,Chennai,Uttar Pradesh,Drip Irrigation Setup,Agriculture,Seeds,259,340310,Manufacturer,43,Cold,Within Week,Rs. 335310 - 340310,OEM Supply,90,No,Call,ASTBuy
L109596,2026-04-26 21:09:45,Surat,Odisha,Custom Printed Labels,Packaging,Labels,251,236764,Retailer,86,Hot,Within Month,Rs. 231764 - 236764,Sample,96,No,WhatsApp,Recommendation
L109597,2026-04-21 9:09:45,Mumbai,Sikkim,Industrial Cleaning Chemical,Chemicals,Industrial Solvents,114,416934,Retailer,59,Cold,Immediate,Rs. 411934 - 416934,Reselling,40,Yes,Email,Recommendation
L109598,2026-04-18 17:09:45,Noida,Manipur,Industrial Solvents Requirement,Chemicals,Paint Chemical,197,11409,Manufacturer,50,Cold,Within Week,Rs. 6409 - 11409,Reselling,60,No,Call,ASTBuy
L109599,2026-04-25 0:09:45,Jaipur,Himachal Pradesh,Industrial Mixer Machine,Machinery,Juice Machine,11,261477,Retailer,60,Cold,Immediate,Rs. 256477 - 261477,Reselling,11,No,Call,Search
L109600,2026-05-13 13:09:45,Delhi,Nagaland,Paint Chemical Supplier,Chemicals,Cleaning Chemical,272,272060,Distributor,50,Cold,Within Week,Rs. 267060 - 272060,Reselling,74,Yes,Email,Direct
L109601,2026-04-18 19:09:45,Surat,Maharashtra,Organic Fertilizers,Agriculture,Drip Irrigation,217,87712,Manufacturer,56,Cold,Immediate,Rs. 82712 - 87712,OEM Supply,11,Yes,WhatsApp,Search
L109602,2026-04-26 18:09:45,Ludhiana,West Bengal,Hoodies for Reselling,Garments,Corporate Wear,362,71552,Wholesaler,98,Hot,Within Week,Rs. 66552 - 71552,Bulk Purchase,68,No,Call,Direct
L109603,2026-04-26 18:09:45,Delhi,Andhra Pradesh,Custom Printed Labels,Packaging,Labels,213,319659,Retailer,86,Hot,Immediate,Rs. 314659 - 319659,Bulk Purchase,53,No,WhatsApp,Recommendation
L109604,2026-04-18 4:09:45,Mumbai,Rajasthan,Organic Fertilizers,Agriculture,Pesticides,106,433115,Retailer,95,Hot,Within Month,Rs. 428115 - 433115,Reselling,17,Yes,Call,Search
L109605,2026-05-07 3:09:45,Delhi,Odisha,Hoodies for Reselling,Garments,T-Shirts,320,58057,Retailer,68,Warm,Within Week,Rs. 53057 - 58057,OEM Supply,76,No,WhatsApp,Search
L109606,2026-04-24 9:09:45,Jaipur,Assam,School Uniform Supplier,Garments,Kids Wear,107,342430,Distributor,47,Cold,Immediate,Rs. 337430 - 342430,Sample,54,No,Call,ASTBuy
L109607,2026-04-30 21:09:45,Ludhiana,Meghalaya,Hoodies for Reselling,Garments,Kids Wear,371,401834,Manufacturer,67,Warm,Within Week,Rs. 396834 - 401834,Sample,83,Yes,Email,Direct
L109608,2026-04-15 3:09:45,Chennai,Mizoram,Plastic Packaging Pouch,Packaging,Labels,318,168211,Wholesaler,81,Warm,Immediate,Rs. 163211 - 168211,OEM Supply,41,No,Email,Search
L109609,2026-05-13 2:09:45,Bengaluru,Himachal Pradesh,Drip Irrigation Setup,Agriculture,Fertilizers,296,106163,Distributor,50,Cold,Immediate,Rs. 101163 - 106163,Reselling,51,No,Email,Search
L109610,2026-04-28 8:09:45,Ludhiana,Odisha,Packaging Machine for Factory,Machinery,Juice Machine,382,177196,Retailer,58,Cold,Within Month,Rs. 172196 - 177196,Bulk Purchase,78,No,Call,Recommendation
L109611,2026-05-03 3:09:45,Noida,Rajasthan,Leather Wallet for Corporate Gifting,Leather,Laptop Sleeve,322,252760,Retailer,96,Hot,Within Month,Rs. 247760 - 252760,Bulk Purchase,22,No,WhatsApp,ASTBuy
L109612,2026-05-06 1:09:45,Jaipur,Tripura,Corrugated Shipping Boxes,Packaging,Shipping Box,414,313390,Wholesaler,95,Hot,Within Month,Rs. 308390 - 313390,Sample,100,No,Email,Search
