event_id,timestamp,seller_id,company_name,persona_type,service_name,city,event_type,event_source,event_value,metadata
E142512,2026-05-11 5:12:34,64000659,Lanka PLC,Lazy Seller,Trustseal Pro,Mumbai,hot_lead_missed,buyer_platform,22,"{'intent_score': 98, 'penalty_score': 10}"
E142513,2026-04-21 14:56:40,64000835,"Sheth, Varughese and Mangal",Churning Seller,Free,Surat,notification_opened,buyer_platform,82,{'channel': 'Email'}
E142514,2026-04-19 17:51:06,64000426,"Seth, Shanker and Gopal",Premium Stable Seller,IM Leader Pro,Mumbai,login,notification_engine,71,{'platform': 'App'}
E142515,2026-05-06 3:08:11,64000572,"Ramesh, Yadav and Bajwa",Lazy Seller,Maximiser Pro,Chennai,renewal_warning,crm_system,75,"{'risk_score': 88, 'reason': 'Lead Ignored'}"
E142516,2026-05-12 7:21:57,64000779,Trivedi-Varty,Power Seller,Free,Gurugram,quotation_sent,notification_engine,72,{'quotation_value': 130349}
E142517,2026-04-24 10:08:00,64000554,"Sahota, Brahmbhatt and Chhabra",Lazy Seller,Mini Dynamic Catalog (Monthly),Ahmedabad,sales_call,seller_portal,77,"{'call_duration_mins': 2, 'call_outcome': 'No Response'}"
E142518,2026-05-05 15:27:59,64000921,Saxena-Vora,Premium Stable Seller,Mini Dynamic Catalog (Monthly),Delhi,lead_received,notification_engine,65,"{'intent_score': 58, 'category': 'Electronics', 'source': 'Direct'}"
E142519,2026-05-07 1:24:58,64000210,Dara Ltd,New Seller,Free,Bengaluru,login,notification_engine,71,{'platform': 'Desktop'}
E142520,2026-04-15 18:29:27,64000770,Sama Ltd,Churning Seller,Free,Bengaluru,hot_lead_missed,notification_engine,18,"{'intent_score': 96, 'penalty_score': 5}"
E142521,2026-04-15 5:19:40,64000016,"Acharya, Kuruvilla and Chaudhari",Free Active Seller,Free,Ahmedabad,quotation_sent,crm_system,45,{'quotation_value': 165719}
E142522,2026-04-30 3:40:21,64000612,"Shere, Sankaran and Raju",Churning Seller,Trustseal Pro,Mumbai,renewal_warning,buyer_platform,91,"{'risk_score': 85, 'reason': 'Low Engagement'}"
E142523,2026-04-24 5:28:09,64000881,"Acharya, Bedi and Varma",Premium Stable Seller,Mini Dynamic Catalog (Annual),Mumbai,lead_received,notification_engine,87,"{'intent_score': 59, 'category': 'Electronics', 'source': 'BizFeed'}"
E142524,2026-05-07 14:41:46,64000875,Bhardwaj-Chad,New Seller,Mini Dynamic Catalog (Annual),Mumbai,login,seller_portal,73,{'platform': 'App'}
E142525,2026-04-24 14:41:05,64000114,"Baral, Chaudhuri and Banerjee",Premium Stable Seller,Maximiser Pro,Bengaluru,lead_received,buyer_platform,28,"{'intent_score': 85, 'category': 'Machinery', 'source': 'Direct'}"
E142526,2026-04-17 16:21:51,64000718,Banik Inc,Power Seller,Free,Noida,lead_received,seller_portal,75,"{'intent_score': 62, 'category': 'Industrial', 'source': 'ASTBuy'}"
E142527,2026-04-22 0:03:01,64000334,"Sani, Savant and Kade",New Seller,IM IL,Jaipur,lead_received,notification_engine,14,"{'intent_score': 49, 'category': 'Industrial', 'source': 'BizFeed'}"
E142528,2026-04-20 13:29:36,64000354,Koshy Ltd,Power Seller,Maximiser Pro,Surat,lead_received,seller_portal,67,"{'intent_score': 87, 'category': 'Garments', 'source': 'Direct'}"
E142529,2026-05-10 20:39:40,64000240,Raju-Mallick,Free Active Seller,Free,Ahmedabad,product_added,notification_engine,37,{'products_added': 3}
E142530,2026-05-08 11:28:25,64000842,Kuruvilla-Gara,Churning Seller,IM Leader Pro,Jaipur,hot_lead_missed,crm_system,78,"{'intent_score': 90, 'penalty_score': 18}"
E142531,2026-05-02 4:05:35,64000887,"Grover, Srivastava and Kar",Free Active Seller,Free,Bengaluru,login,buyer_platform,71,{'platform': 'Desktop'}
E142532,2026-05-05 10:23:05,64000062,"Sharma, Saxena and Balay",Free Active Seller,Free,Delhi,response_sent,crm_system,81,"{'response_time_mins': 6, 'platform': 'Mobile Site'}"
E142533,2026-05-12 6:27:10,64000264,Bora LLC,New Seller,Mini Dynamic Catalog (Annual),Delhi,sales_call,seller_portal,48,"{'call_duration_mins': 16, 'call_outcome': 'No Response'}"
E142534,2026-04-27 5:05:09,64000650,"Rattan, Ratti and Vaidya",Churning Seller,Mini Dynamic Catalog (Monthly),Bengaluru,login,notification_engine,82,{'platform': 'Desktop'}
E142535,2026-04-17 4:15:07,64000529,Dara-Bhavsar,New Seller,IM Star Pro,Jaipur,lead_consumed,notification_engine,37,{'platform': 'App'}
E142536,2026-04-19 9:24:11,64000284,"Kari, Bains and Sen",New Seller,IM IL,Delhi,product_added,seller_portal,5,{'products_added': 8}
E142537,2026-05-02 11:43:08,64000745,Bhatti and Sons,Lazy Seller,Trustseal Pro,Gurugram,hot_lead_missed,crm_system,89,"{'intent_score': 99, 'penalty_score': 19}"
E142538,2026-05-04 4:14:51,64000164,"Mammen, Kar and Subramanian",Premium Stable Seller,Maximiser Pro,Chennai,login,notification_engine,29,{'platform': 'Desktop'}
E142539,2026-04-26 23:12:32,64000887,"Grover, Srivastava and Kar",Free Active Seller,Free,Bengaluru,catalog_updated,seller_portal,29,{'products_updated': 12}
E142540,2026-04-18 16:06:57,64000598,Jaggi-Sidhu,Churning Seller,Free,Bengaluru,lead_received,buyer_platform,43,"{'intent_score': 53, 'category': 'Garments', 'source': 'ASTBuy'}"
E142541,2026-05-01 11:20:45,64000354,Koshy Ltd,Power Seller,Maximiser Pro,Surat,response_sent,crm_system,95,"{'response_time_mins': 36, 'platform': 'App'}"
E142542,2026-04-18 2:47:31,64000767,Bala-Vora,New Seller,Mini Dynamic Catalog (Annual),Chennai,product_added,crm_system,53,{'products_added': 3}
E142543,2026-05-14 12:13:44,64000575,"Sabharwal, Varghese and Sen",Power Seller,IM Star Pro,Gurugram,lead_consumed,crm_system,7,{'platform': 'Desktop'}
E142544,2026-04-23 7:30:01,64000541,Zacharia-Shankar,Premium Stable Seller,Mini Dynamic Catalog (Annual),Jaipur,quotation_sent,notification_engine,61,{'quotation_value': 190107}
E142545,2026-04-16 3:28:38,64000432,"Wadhwa, Dey and Samra",New Seller,Trustseal Pro,Noida,login,crm_system,71,{'platform': 'App'}
E142546,2026-05-12 17:19:14,64000500,Wadhwa-Buch,New Seller,IM Star Pro,Mumbai,notification_opened,crm_system,21,{'channel': 'WhatsApp'}
E142547,2026-05-01 9:57:42,64000108,Lalla Inc,Premium Stable Seller,Maximiser Pro,Ludhiana,lead_received,buyer_platform,95,"{'intent_score': 74, 'category': 'Industrial', 'source': 'Direct'}"
E142548,2026-04-14 19:44:01,64000519,"Roy, Sharaf and Gera",Premium Stable Seller,Mini Dynamic Catalog (Monthly),Noida,sales_call,seller_portal,82,"{'call_duration_mins': 15, 'call_outcome': 'No Response'}"
E142549,2026-05-10 2:17:26,64000908,Karan LLC,Churning Seller,Trustseal Pro,Jaipur,login,crm_system,26,{'platform': 'App'}
E142550,2026-05-09 20:39:15,64000798,Sarraf Group,Premium Stable Seller,Free,Mumbai,product_added,notification_engine,22,{'products_added': 4}
E142551,2026-05-07 23:49:33,64000305,"Bajaj, Samra and Bajaj",Premium Stable Seller,Trustseal Pro,Mumbai,catalog_updated,buyer_platform,29,{'products_updated': 12}
E142552,2026-04-20 15:33:15,64000420,Kala-Kala,Churning Seller,Trustseal Pro,Noida,hot_lead_missed,crm_system,65,"{'intent_score': 92, 'penalty_score': 16}"
E142553,2026-05-02 1:48:02,64000812,Talwar and Sons,Power Seller,IM IL,Jaipur,response_sent,notification_engine,33,"{'response_time_mins': 5, 'platform': 'Mobile Site'}"
E142554,2026-04-30 18:48:40,64000280,Tata Ltd,Power Seller,IM Star Pro,Bengaluru,login,buyer_platform,49,{'platform': 'Desktop'}
E142555,2026-05-07 10:43:55,64000824,"Thaker, Kuruvilla and Dash",Premium Stable Seller,IM IL,Noida,lead_received,crm_system,3,"{'intent_score': 51, 'category': 'Industrial', 'source': 'BizFeed'}"
E142556,2026-05-07 1:20:56,64000870,Lal-Vala,Lazy Seller,IM Star Pro,Ludhiana,support_ticket,buyer_platform,65,"{'ticket_type': 'Catalog', 'priority': 'High'}"
E142557,2026-05-14 5:32:37,64000189,Chana Ltd,Power Seller,Maximiser Pro,Ahmedabad,lead_consumed,crm_system,54,{'platform': 'Mobile Site'}
E142558,2026-05-07 11:23:06,64000994,Chopra-Chakrabarti,Lazy Seller,Maximiser Pro,Noida,sales_call,crm_system,95,"{'call_duration_mins': 5, 'call_outcome': 'Positive'}"
E142559,2026-04-15 3:00:11,64000578,Sama-Acharya,Churning Seller,Trustseal Pro,Delhi,support_ticket,crm_system,63,"{'ticket_type': 'Technical', 'priority': 'Low'}"
E142560,2026-04-16 1:38:23,64000802,"Venkataraman, Tara and Mann",Churning Seller,Mini Dynamic Catalog (Annual),Mumbai,support_ticket,seller_portal,75,"{'ticket_type': 'Catalog', 'priority': 'Low'}"
E142561,2026-05-05 23:44:57,64000823,"Krishna, Datta and Contractor",Premium Stable Seller,IM Leader Pro,Mumbai,lead_received,buyer_platform,26,"{'intent_score': 75, 'category': 'Industrial', 'source': 'BizFeed'}"
E142562,2026-05-10 5:40:49,64000780,Ben-Saxena,New Seller,Maximiser Pro,Delhi,quotation_sent,notification_engine,2,{'quotation_value': 198155}
E142563,2026-05-14 14:28:48,64000905,Lala Inc,Premium Stable Seller,IM IL,Delhi,quotation_sent,crm_system,21,{'quotation_value': 67742}
E142564,2026-04-23 21:03:50,64000288,Kuruvilla-Bains,Free Active Seller,Free,Bengaluru,support_ticket,buyer_platform,27,"{'ticket_type': 'Catalog', 'priority': 'Medium'}"
E142565,2026-05-03 21:05:09,64000871,Chaudry-Dey,New Seller,Mini Dynamic Catalog (Annual),Noida,quotation_sent,seller_portal,79,{'quotation_value': 210994}
E142566,2026-04-27 16:11:51,64000947,Cheema-Gill,Premium Stable Seller,Maximiser Pro,Ahmedabad,login,buyer_platform,32,{'platform': 'Desktop'}
E142567,2026-04-25 18:14:39,64000177,"Ben, Devi and Saxena",Premium Stable Seller,IM IL,Mumbai,response_sent,buyer_platform,10,"{'response_time_mins': 28, 'platform': 'Mobile Site'}"
E142568,2026-04-19 14:27:15,64000608,Borde-Brahmbhatt,Lazy Seller,Mini Dynamic Catalog (Monthly),Jaipur,response_sent,notification_engine,99,"{'response_time_mins': 25, 'platform': 'App'}"
E142569,2026-04-15 4:18:15,64000347,"Barman, Varty and Bahl",Power Seller,Mini Dynamic Catalog (Annual),Bengaluru,catalog_updated,seller_portal,16,{'products_updated': 9}
E142570,2026-04-30 17:39:27,64000050,"Kapoor, Bala and Sood",Churning Seller,IM Leader Pro,Mumbai,hot_lead_missed,seller_portal,29,"{'intent_score': 91, 'penalty_score': 8}"
E142571,2026-04-16 0:04:12,64000357,"Rana, Kapur and Ramesh",Free Active Seller,Free,Delhi,product_added,buyer_platform,25,{'products_added': 2}
E142572,2026-05-05 22:53:55,64000231,"Chad, Wali and Bava",Churning Seller,Trustseal Pro,Surat,renewal_warning,notification_engine,58,"{'risk_score': 87, 'reason': 'Low Engagement'}"
E142573,2026-04-26 7:53:33,64000897,"Shankar, Aggarwal and Kant",Free Active Seller,Free,Noida,login,seller_portal,30,{'platform': 'Desktop'}
E142574,2026-04-30 19:00:01,64000373,Hayre-Kalita,Premium Stable Seller,Free,Gurugram,response_sent,buyer_platform,42,"{'response_time_mins': 18, 'platform': 'Desktop'}"
E142575,2026-04-16 5:28:44,64000838,"Ganguly, Ganguly and Chaudhry",Power Seller,Free,Chennai,response_sent,seller_portal,2,"{'response_time_mins': 46, 'platform': 'Desktop'}"
E142576,2026-05-11 18:59:07,64000674,Wali and Sons,Lazy Seller,Maximiser Pro,Chennai,response_sent,crm_system,56,"{'response_time_mins': 14, 'platform': 'Mobile Site'}"
E142577,2026-05-06 15:49:05,64000466,"Sinha, Chahal and Ram",Power Seller,Trustseal Pro,Gurugram,login,seller_portal,41,{'platform': 'Mobile Site'}
E142578,2026-04-29 14:28:02,64000876,"Mannan, Jha and Majumdar",Premium Stable Seller,Mini Dynamic Catalog (Annual),Bengaluru,lead_received,notification_engine,28,"{'intent_score': 47, 'category': 'Chemicals', 'source': 'BizFeed'}"
E142579,2026-04-20 8:29:31,64000175,Vora-Wason,Free Active Seller,Free,Surat,support_ticket,notification_engine,45,"{'ticket_type': 'Billing', 'priority': 'High'}"
E142580,2026-04-16 5:37:44,64000518,"Sha, Kalita and Issac",New Seller,Free,Chennai,login,buyer_platform,41,{'platform': 'App'}
E142581,2026-05-08 6:40:04,64000096,"Guha, Kaul and Mall",Premium Stable Seller,Trustseal Pro,Bengaluru,lead_received,seller_portal,84,"{'intent_score': 51, 'category': 'Chemicals', 'source': 'Direct'}"
E142582,2026-04-20 23:48:17,64000501,"Varkey, Devi and Gokhale",Power Seller,IM IL,Ludhiana,lead_received,notification_engine,68,"{'intent_score': 75, 'category': 'Electronics', 'source': 'ASTBuy'}"
E142583,2026-04-22 11:56:04,64000898,Srinivas-Bahl,New Seller,Mini Dynamic Catalog (Monthly),Gurugram,lead_received,buyer_platform,18,"{'intent_score': 50, 'category': 'Industrial', 'source': 'Direct'}"
E142584,2026-04-22 15:48:40,64000643,Dube-Amble,Free Active Seller,Free,Chennai,lead_consumed,seller_portal,32,{'platform': 'Desktop'}
E142585,2026-04-17 13:32:00,64000069,Roy PLC,Premium Stable Seller,Mini Dynamic Catalog (Monthly),Mumbai,lead_received,buyer_platform,60,"{'intent_score': 97, 'category': 'Chemicals', 'source': 'Direct'}"
E142586,2026-04-29 1:52:58,64000857,"Wali, Jaggi and Sarkar",Lazy Seller,Mini Dynamic Catalog (Monthly),Gurugram,renewal_warning,buyer_platform,21,"{'risk_score': 98, 'reason': 'High Response Delay'}"
E142587,2026-04-29 18:07:12,64000094,Bawa and Sons,Free Active Seller,Free,Jaipur,login,seller_portal,79,{'platform': 'Desktop'}
E142588,2026-04-20 1:56:19,64000353,Kothari-Loyal,Free Active Seller,Free,Ludhiana,catalog_updated,notification_engine,43,{'products_updated': 12}
E142589,2026-05-09 22:32:55,64000122,Mani-Koshy,New Seller,Mini Dynamic Catalog (Annual),Ludhiana,response_sent,notification_engine,79,"{'response_time_mins': 60, 'platform': 'Mobile Site'}"
E142590,2026-04-18 23:24:03,64000665,"Sridhar, Bhatnagar and Dada",Churning Seller,IM IL,Surat,renewal_warning,crm_system,12,"{'risk_score': 74, 'reason': 'Low Engagement'}"
E142591,2026-05-08 18:53:07,64000649,Dhillon and Sons,Free Active Seller,Free,Bengaluru,notification_opened,seller_portal,25,{'channel': 'Push'}
E142592,2026-04-23 9:27:46,64000774,"Kapur, Bajwa and Virk",Churning Seller,IM Star Pro,Noida,hot_lead_missed,buyer_platform,9,"{'intent_score': 85, 'penalty_score': 17}"
E142593,2026-05-07 12:26:02,64000795,Sahni-Bath,Lazy Seller,IM Leader Pro,Ludhiana,lead_received,seller_portal,67,"{'intent_score': 65, 'category': 'Machinery', 'source': 'BizFeed'}"
E142594,2026-04-21 7:43:41,64000751,"Barad, Borra and Ramaswamy",Lazy Seller,Free,Jaipur,hot_lead_missed,seller_portal,77,"{'intent_score': 96, 'penalty_score': 14}"
E142595,2026-04-15 8:44:13,64000655,Dhawan-Borra,New Seller,IM Star Pro,Ludhiana,login,notification_engine,95,{'platform': 'App'}
E142596,2026-05-08 16:19:32,64000094,Bawa and Sons,Free Active Seller,Free,Jaipur,login,buyer_platform,49,{'platform': 'Desktop'}
E142597,2026-05-01 8:33:50,64000059,Bhalla-Dube,Premium Stable Seller,Trustseal Pro,Gurugram,login,buyer_platform,40,{'platform': 'Mobile Site'}
E142598,2026-05-10 9:03:38,64000824,"Thaker, Kuruvilla and Dash",Premium Stable Seller,IM IL,Noida,response_sent,notification_engine,57,"{'response_time_mins': 43, 'platform': 'App'}"
E142599,2026-05-14 15:07:25,64000632,Khurana-Sagar,Churning Seller,IM Leader Pro,Gurugram,quotation_sent,buyer_platform,42,{'quotation_value': 94671}
E142600,2026-04-28 4:40:58,64000105,"Raj, Halder and Bansal",Churning Seller,IM IL,Noida,login,notification_engine,94,{'platform': 'App'}
E142601,2026-04-30 15:16:46,64000137,"Sha, Rajan and Mall",Lazy Seller,IM Star Pro,Noida,hot_lead_missed,notification_engine,8,"{'intent_score': 92, 'penalty_score': 7}"
E142602,2026-05-01 19:46:07,64000378,Kalita LLC,Premium Stable Seller,IM Leader Pro,Ludhiana,login,notification_engine,31,{'platform': 'App'}
E142603,2026-04-29 15:42:33,64000806,Dani Inc,Churning Seller,Free,Chennai,support_ticket,seller_portal,65,"{'ticket_type': 'Catalog', 'priority': 'Medium'}"
E142604,2026-04-27 16:24:44,64000178,Dass-Ranganathan,Power Seller,IM Star Pro,Gurugram,notification_opened,notification_engine,9,{'channel': 'WhatsApp'}
E142605,2026-04-21 1:19:13,64000661,Lalla PLC,Free Active Seller,Free,Surat,lead_received,seller_portal,97,"{'intent_score': 83, 'category': 'Electronics', 'source': 'ASTBuy'}"
E142606,2026-05-12 18:27:59,64000554,"Sahota, Brahmbhatt and Chhabra",Lazy Seller,Mini Dynamic Catalog (Monthly),Ahmedabad,support_ticket,crm_system,72,"{'ticket_type': 'Catalog', 'priority': 'Low'}"
E142607,2026-04-29 10:17:16,64000820,Virk-Chaudhry,New Seller,Mini Dynamic Catalog (Monthly),Mumbai,lead_received,buyer_platform,76,"{'intent_score': 80, 'category': 'Chemicals', 'source': 'BizFeed'}"
E142608,2026-05-13 15:39:22,64000606,Batra PLC,Premium Stable Seller,Free,Surat,lead_received,crm_system,71,"{'intent_score': 61, 'category': 'Machinery', 'source': 'Direct'}"
E142609,2026-05-14 15:27:04,64000795,Sahni-Bath,Lazy Seller,IM Leader Pro,Ludhiana,hot_lead_missed,notification_engine,100,"{'intent_score': 94, 'penalty_score': 17}"
E142610,2026-05-01 16:52:43,64000486,Das Inc,Churning Seller,Trustseal Pro,Bengaluru,hot_lead_missed,notification_engine,14,"{'intent_score': 95, 'penalty_score': 20}"
E142611,2026-04-19 0:32:25,64000755,Shankar Ltd,Power Seller,IM Leader Pro,Delhi,response_sent,crm_system,9,"{'response_time_mins': 43, 'platform': 'Mobile Site'}"
E142612,2026-05-08 20:23:15,64000729,Grover PLC,Premium Stable Seller,Free,Ahmedabad,login,seller_portal,96,{'platform': 'App'}
E142613,2026-05-06 23:32:33,64000513,Das Ltd,Churning Seller,Trustseal Pro,Jaipur,renewal_warning,buyer_platform,88,"{'risk_score': 74, 'reason': 'High Response Delay'}"
E142614,2026-04-17 14:35:06,64000092,Seshadri LLC,Power Seller,Trustseal Pro,Ludhiana,login,notification_engine,17,{'platform': 'Desktop'}
E142615,2026-04-25 8:50:32,64000004,"Kurian, Bhat and Ben",Free Active Seller,Free,Ahmedabad,login,crm_system,63,{'platform': 'Desktop'}
E142616,2026-04-29 13:45:17,64000308,"Swaminathan, Comar and Bhalla",Lazy Seller,IM IL,Jaipur,lead_received,buyer_platform,15,"{'intent_score': 52, 'category': 'Machinery', 'source': 'ASTBuy'}"
E142617,2026-04-19 4:28:13,64000833,"Gour, Sarin and Mandal",Free Active Seller,Free,Jaipur,login,crm_system,25,{'platform': 'Mobile Site'}
E142618,2026-05-03 5:29:29,64000498,Chahal-Gola,Premium Stable Seller,Free,Bengaluru,lead_consumed,notification_engine,31,{'platform': 'Desktop'}
E142619,2026-04-25 3:28:00,64000527,Dar-Kibe,Power Seller,Mini Dynamic Catalog (Annual),Ludhiana,login,crm_system,23,{'platform': 'Desktop'}
E142620,2026-05-07 12:55:29,64000549,Bansal Inc,New Seller,IM IL,Surat,hot_lead_missed,crm_system,49,"{'intent_score': 95, 'penalty_score': 14}"
E142621,2026-05-04 15:01:14,64000535,"Ghose, Bava and Johal",New Seller,Mini Dynamic Catalog (Monthly),Gurugram,product_added,notification_engine,39,{'products_added': 1}
E142622,2026-05-09 10:05:34,64000149,"Kanda, Ganesh and Bansal",New Seller,IM Star Pro,Ludhiana,lead_received,crm_system,70,"{'intent_score': 87, 'category': 'Chemicals', 'source': 'Direct'}"
E142623,2026-05-09 0:39:52,64000240,Raju-Mallick,Free Active Seller,Free,Ahmedabad,catalog_updated,notification_engine,99,{'products_updated': 3}
E142624,2026-05-06 17:51:04,64000386,Jayaraman Group,Lazy Seller,Mini Dynamic Catalog (Annual),Jaipur,renewal_warning,buyer_platform,100,"{'risk_score': 71, 'reason': 'Low Engagement'}"
E142625,2026-04-17 11:02:27,64000798,Sarraf Group,Premium Stable Seller,Free,Mumbai,lead_consumed,crm_system,80,{'platform': 'Desktop'}
E142626,2026-05-05 0:50:30,64000936,Gulati Group,Churning Seller,IM Leader Pro,Gurugram,hot_lead_missed,crm_system,17,"{'intent_score': 94, 'penalty_score': 9}"
E142627,2026-04-17 3:49:41,64000936,Gulati Group,Churning Seller,IM Leader Pro,Gurugram,login,seller_portal,3,{'platform': 'App'}
E142628,2026-04-21 11:12:02,64000167,Shah Inc,Power Seller,Trustseal Pro,Mumbai,lead_received,buyer_platform,25,"{'intent_score': 89, 'category': 'Electronics', 'source': 'ASTBuy'}"
E142629,2026-04-28 1:54:40,64000819,Chandran-Goyal,Free Active Seller,Free,Ludhiana,response_sent,seller_portal,93,"{'response_time_mins': 26, 'platform': 'App'}"
