seller_id,company_name,city,state,business_type,years_active,service_name,weekly_bl_allocation,revenue_band,persona_type,catalog_quality_score,total_products,active_categories,avg_weekly_leads,avg_weekly_lead_consumption,avg_response_rate,avg_response_time_mins,preferred_platform,seller_rating,engagement_score,seller_health_score,churn_risk,upsell_probability,last_active_days_ago,notification_open_rate,support_ticket_count,preferred_market,primary_category,secondary_categories
64000603,"Sinha, Shenoy and Sha",Mumbai,Maharashtra,Partnership,8,IM Leader Pro,40,5Cr-20Cr,Power Seller,93,138,13,80,0,91,7,Mobile Site,4.48,93,83,Low,17,1,35,0,Regional,Machinery,Juice Machine|Lathe Machine|Mixer Machine
64000604,Dua-Kohli,Ahmedabad,Gujarat,Partnership,2,Trustseal Pro,14,5Cr-20Cr,Power Seller,96,328,33,23,2,90,6,Mobile Site,3.41,81,92,Low,21,3,5,1,National,Electronics,Fiber Optic Cable|HDMI Cable|Adapters
64000605,Konda Group,Bengaluru,Karnataka,Proprietorship,8,IM Leader Pro,40,1.5Cr-5Cr,New Seller,62,302,39,88,15,59,29,App,4.39,70,56,Medium,59,21,33,1,Regional,Machinery,Mixer Machine|Lathe Machine|Juice Machine
64000606,Batra PLC,Surat,Gujarat,LLP,12,Free,0,40L-1.5Cr,Premium Stable Seller,86,176,72,11,1,80,6,Desktop,4.86,79,94,Low,22,2,45,7,Export,Packaging,Labels|Plastic Pouch|Corrugated Box
64000607,"Edwin, Viswanathan and Krishnan",Noida,Uttar Pradesh,Partnership,1,Mini Dynamic Catalog (Monthly),7,10L-40L,Lazy Seller,57,50,37,44,6,37,115,App,3.85,22,24,High,7,20,3,3,Regional,Chemicals,Industrial Solvents|Paint Chemical|Cleaning Chemical
64000608,Borde-Brahmbhatt,Jaipur,Rajasthan,Proprietorship,11,Mini Dynamic Catalog (Monthly),7,40L-1.5Cr,Lazy Seller,59,485,79,53,5,22,109,Desktop,3.78,34,26,High,5,13,40,6,National,Machinery,Packaging Machine|Juice Machine|Lathe Machine
64000609,"Dani, Luthra and Chaudhari",Delhi,Delhi,Partnership,9,IM Star Pro,30,40L-1.5Cr,Lazy Seller,69,103,50,64,23,47,113,Desktop,3.68,33,33,High,13,12,44,4,Regional,Chemicals,Industrial Solvents|Cleaning Chemical|Paint Chemical
64000610,Kapoor Group,Ahmedabad,Gujarat,Private Limited,6,IM IL,70,1.5Cr-5Cr,Premium Stable Seller,79,148,79,6,0,97,7,App,4.64,86,86,Low,36,2,29,7,Regional,Agriculture,Fertilizers|Drip Irrigation|Pesticides
64000611,Chaudhuri and Sons,Noida,Uttar Pradesh,Partnership,8,IM Leader Pro,40,5Cr-20Cr,Power Seller,97,479,80,75,20,91,8,Desktop,3.64,81,84,Low,18,0,18,4,National,Packaging,Labels|Plastic Pouch|Shipping Box
64000612,"Shere, Sankaran and Raju",Mumbai,Maharashtra,Proprietorship,11,Trustseal Pro,14,1.5Cr-5Cr,Churning Seller,77,114,66,60,7,33,54,Desktop,4.14,27,40,High,6,23,15,0,Export,Electronics,Adapters|Fiber Optic Cable|CCTV Camera
64000613,Shankar Inc,Ludhiana,Punjab,Private Limited,1,IM Leader Pro,40,10L-40L,New Seller,72,75,11,69,28,67,12,Desktop,3.55,59,52,Medium,46,8,37,5,Export,Electronics,CCTV Camera|Fiber Optic Cable|Adapters
64000614,Sami Group,Jaipur,Rajasthan,Partnership,11,IM Star Pro,30,10L-40L,Lazy Seller,49,191,54,52,15,21,81,Desktop,3.83,29,40,High,16,14,19,2,Export,Packaging,Labels|Plastic Pouch|Shipping Box
64000615,Bawa PLC,Delhi,Delhi,Partnership,10,IM Leader Pro,40,40L-1.5Cr,Churning Seller,66,36,21,53,5,62,69,Mobile Site,4.06,33,32,High,23,7,37,8,Export,Chemicals,Cleaning Chemical|Industrial Solvents|Paint Chemical
64000616,Baral and Sons,Jaipur,Rajasthan,Partnership,14,Mini Dynamic Catalog (Monthly),7,40L-1.5Cr,Premium Stable Seller,93,119,75,23,3,94,11,App,3.59,89,88,Low,23,2,21,1,Export,Garments,Corporate Wear|Kids Wear|Uniforms
64000617,Kurian-Saran,Ahmedabad,Gujarat,LLP,12,IM Leader Pro,40,5Cr-20Cr,Lazy Seller,45,354,63,82,14,42,111,Desktop,4.17,26,17,High,16,19,9,8,Regional,Furniture,Office Chair|Modular Desk|Sofa
64000618,"Chaudhuri, Bhandari and Mammen",Jaipur,Rajasthan,Proprietorship,10,Free,0,40L-1.5Cr,Free Active Seller,79,235,66,9,9,75,10,Desktop,4.69,73,70,Medium,88,20,1,2,Regional,Leather,Card Holder|Laptop Sleeve|Organizer Bag
64000619,Goel-Balakrishnan,Jaipur,Rajasthan,Private Limited,13,Free,0,5Cr-20Cr,Premium Stable Seller,81,105,11,9,8,82,3,App,3.42,88,78,Low,37,3,45,8,Regional,Packaging,Corrugated Box|Shipping Box|Plastic Pouch
64000620,"Sani, Rajagopalan and Swamy",Ludhiana,Punjab,Partnership,6,Free,0,5Cr-20Cr,Free Active Seller,88,398,47,19,13,84,14,Mobile Site,4.62,73,69,Medium,77,25,19,7,Export,Chemicals,Paint Chemical|Industrial Solvents|Cleaning Chemical
64000621,"Das, Sangha and Sandal",Mumbai,Maharashtra,Proprietorship,12,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Premium Stable Seller,82,352,60,29,5,78,12,Mobile Site,4.43,93,89,Low,36,3,18,1,Regional,Packaging,Corrugated Box|Labels|Plastic Pouch
64000622,"Virk, Dara and Seth",Ludhiana,Punjab,LLP,6,IM IL,70,1.5Cr-5Cr,Power Seller,91,41,28,60,33,95,8,Desktop,3.79,90,87,Low,14,2,11,1,National,Packaging,Corrugated Box|Plastic Pouch|Shipping Box
64000623,"Soni, Dey and Trivedi",Ludhiana,Punjab,LLP,8,Trustseal Pro,14,40L-1.5Cr,Churning Seller,59,92,14,18,8,46,38,Desktop,4.22,34,41,High,13,21,3,8,Export,Leather,Card Holder|Wallet|Passport Holder
64000624,Master-Lanka,Ahmedabad,Gujarat,Partnership,8,IM Leader Pro,40,5Cr-20Cr,Power Seller,88,84,60,42,7,94,11,App,4.04,93,96,Low,26,0,6,2,National,Furniture,Sofa|Wooden Table|Modular Desk
64000625,Kapadia-Balan,Gurugram,Haryana,Private Limited,13,Maximiser Pro,21,10L-40L,Power Seller,84,252,67,14,11,95,4,App,3.37,96,92,Low,18,2,34,5,Regional,Leather,Passport Holder|Wallet|Card Holder
64000626,Sridhar LLC,Bengaluru,Karnataka,Partnership,11,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,New Seller,62,364,27,21,7,49,34,Desktop,4.45,67,75,Medium,42,9,19,2,Regional,Furniture,Modular Desk|Wooden Table|Sofa
64000627,Bhatnagar-Deo,Gurugram,Haryana,Proprietorship,1,Mini Dynamic Catalog (Annual),10,5Cr-20Cr,Lazy Seller,71,39,55,49,4,55,118,Mobile Site,4.19,16,37,High,10,24,41,5,National,Electronics,Fiber Optic Cable|Adapters|CCTV Camera
64000628,Sahota Group,Bengaluru,Karnataka,Proprietorship,15,Free,0,10L-40L,Free Active Seller,77,220,78,16,15,74,15,Desktop,3.39,85,83,Medium,95,14,19,6,National,Agriculture,Fertilizers|Drip Irrigation|Seeds
64000629,"Suri, Raja and Soni",Surat,Gujarat,Proprietorship,11,Mini Dynamic Catalog (Annual),10,5Cr-20Cr,Lazy Seller,51,376,52,50,2,49,80,App,4.22,31,18,High,16,29,44,3,Regional,Leather,Organizer Bag|Passport Holder|Wallet
64000630,Mand-Suresh,Ludhiana,Punjab,Private Limited,9,IM IL,70,5Cr-20Cr,Churning Seller,51,230,52,108,56,65,66,App,4.75,36,41,High,15,18,18,7,Export,Chemicals,Paint Chemical|Cleaning Chemical|Industrial Solvents
64000631,Arya-Sampath,Ahmedabad,Gujarat,Private Limited,11,IM Star Pro,30,10L-40L,Power Seller,96,125,16,47,4,98,5,App,3.35,98,87,Low,27,0,22,5,Export,Agriculture,Pesticides|Fertilizers|Seeds
64000632,Khurana-Sagar,Gurugram,Haryana,Partnership,9,IM Leader Pro,40,40L-1.5Cr,Churning Seller,67,168,22,52,21,42,45,Mobile Site,4.45,54,32,High,12,18,1,0,Regional,Furniture,Sofa|Modular Desk|Office Chair
64000633,Banerjee-Tiwari,Bengaluru,Karnataka,Partnership,9,Free,0,10L-40L,Lazy Seller,42,343,33,6,2,30,76,App,4.31,19,15,High,12,28,9,4,Regional,Agriculture,Pesticides|Seeds|Fertilizers
64000634,"Ganesan, Goswami and Bala",Gurugram,Haryana,Partnership,9,IM IL,70,1.5Cr-5Cr,New Seller,55,68,77,106,50,45,44,App,3.92,59,74,Medium,39,11,2,4,National,Chemicals,Cleaning Chemical|Paint Chemical|Industrial Solvents
64000635,Sem and Sons,Noida,Uttar Pradesh,Proprietorship,2,Free,0,1.5Cr-5Cr,Free Active Seller,90,67,30,18,8,83,12,Mobile Site,4.11,82,77,Medium,88,20,16,6,Regional,Chemicals,Cleaning Chemical|Paint Chemical|Industrial Solvents
64000636,Shukla-Cherian,Noida,Uttar Pradesh,LLP,6,Mini Dynamic Catalog (Annual),10,1.5Cr-5Cr,Premium Stable Seller,92,138,59,28,7,85,12,App,3.44,75,90,Low,39,0,41,1,Regional,Chemicals,Industrial Solvents|Paint Chemical|Cleaning Chemical
64000637,Dutt Ltd,Bengaluru,Karnataka,Proprietorship,4,Maximiser Pro,21,5Cr-20Cr,Lazy Seller,45,287,74,34,1,29,91,App,3.9,29,41,High,20,29,22,2,Regional,Garments,Kids Wear|Uniforms|Hoodies
64000638,Rao-Khalsa,Surat,Gujarat,LLP,14,IM Star Pro,30,10L-40L,Power Seller,88,140,43,64,22,100,10,Desktop,3.92,95,92,Low,30,3,5,6,Regional,Furniture,Office Chair|Wooden Table|Sofa
64000639,Vig-Ravel,Delhi,Delhi,Proprietorship,9,Mini Dynamic Catalog (Annual),10,5Cr-20Cr,New Seller,60,473,56,36,2,51,38,Desktop,4.47,67,48,Medium,36,25,36,6,National,Leather,Organizer Bag|Wallet|Card Holder
64000640,Chand-Khalsa,Delhi,Delhi,Private Limited,2,IM Star Pro,30,40L-1.5Cr,Lazy Seller,57,308,23,23,9,53,81,Mobile Site,4.82,29,43,High,16,21,24,8,Export,Leather,Card Holder|Laptop Sleeve|Passport Holder
64000641,"Karan, Iyengar and Toor",Ludhiana,Punjab,LLP,8,IM Leader Pro,40,5Cr-20Cr,Churning Seller,73,25,42,58,11,38,46,Desktop,4.89,53,42,High,20,9,1,4,Export,Agriculture,Drip Irrigation|Pesticides|Fertilizers
64000642,Gill Inc,Ahmedabad,Gujarat,Proprietorship,12,Free,0,40L-1.5Cr,Power Seller,92,199,73,12,5,88,2,App,3.68,94,87,Low,12,0,28,4,National,Packaging,Corrugated Box|Labels|Shipping Box
64000643,Dube-Amble,Chennai,Tamil Nadu,LLP,15,Free,0,40L-1.5Cr,Free Active Seller,87,323,21,8,3,82,15,App,4.16,91,74,Medium,77,13,9,8,Export,Electronics,HDMI Cable|Fiber Optic Cable|CCTV Camera
64000644,"Kara, Cheema and Shah",Jaipur,Rajasthan,Private Limited,10,IM Star Pro,30,5Cr-20Cr,Premium Stable Seller,93,66,80,23,4,84,5,Desktop,3.75,75,85,Low,21,1,4,2,Export,Garments,Hoodies|Kids Wear|Uniforms
64000645,Chaudry Inc,Noida,Uttar Pradesh,LLP,11,IM Leader Pro,40,1.5Cr-5Cr,Lazy Seller,59,213,51,65,22,52,55,Mobile Site,3.33,17,32,High,17,14,39,3,Regional,Packaging,Corrugated Box|Shipping Box|Plastic Pouch
64000646,Swamy Group,Ludhiana,Punjab,Proprietorship,14,Free,0,5Cr-20Cr,Lazy Seller,71,353,46,10,0,36,55,Mobile Site,3.79,27,43,High,18,16,28,3,Export,Furniture,Wooden Table|Sofa|Office Chair
64000647,Chauhan PLC,Bengaluru,Karnataka,Proprietorship,7,Free,0,1.5Cr-5Cr,Free Active Seller,75,289,26,5,4,88,5,Desktop,4.75,76,82,Medium,86,14,17,8,Regional,Agriculture,Pesticides|Fertilizers|Drip Irrigation
64000648,Sarma-Garde,Chennai,Tamil Nadu,Private Limited,1,IM Star Pro,30,5Cr-20Cr,New Seller,75,149,37,12,9,60,35,Mobile Site,4.27,41,67,Medium,57,5,32,2,National,Leather,Organizer Bag|Passport Holder|Wallet
64000649,Dhillon and Sons,Bengaluru,Karnataka,Partnership,1,Free,0,10L-40L,Free Active Seller,70,110,18,7,6,84,16,App,4.28,74,90,Medium,98,8,4,5,Regional,Electronics,Fiber Optic Cable|Wireless CCTV|CCTV Camera
64000650,"Rattan, Ratti and Vaidya",Bengaluru,Karnataka,Private Limited,14,Mini Dynamic Catalog (Monthly),7,40L-1.5Cr,Churning Seller,60,360,53,31,0,50,46,Mobile Site,3.45,43,36,High,5,7,18,1,Regional,Electronics,HDMI Cable|Fiber Optic Cable|Adapters
64000651,Rattan Inc,Noida,Uttar Pradesh,Partnership,5,Maximiser Pro,21,5Cr-20Cr,Premium Stable Seller,94,160,73,49,3,91,5,Mobile Site,4.62,95,78,Low,24,2,6,7,Regional,Chemicals,Cleaning Chemical|Industrial Solvents|Paint Chemical
64000652,Bains LLC,Gurugram,Haryana,Partnership,3,Mini Dynamic Catalog (Annual),10,10L-40L,New Seller,60,25,29,45,5,55,11,Mobile Site,4.8,64,50,Medium,60,19,20,3,Export,Chemicals,Cleaning Chemical|Industrial Solvents|Paint Chemical
64000653,"Tailor, Garde and Rao",Mumbai,Maharashtra,Private Limited,1,IM Star Pro,30,40L-1.5Cr,Lazy Seller,51,135,26,39,28,37,57,App,3.64,28,25,High,18,11,29,4,Regional,Agriculture,Pesticides|Seeds|Fertilizers
64000654,Chauhan-Sachdev,Noida,Uttar Pradesh,Private Limited,10,Free,0,5Cr-20Cr,Free Active Seller,81,371,23,6,6,89,15,Desktop,4.11,86,82,Medium,95,23,14,6,National,Garments,T-Shirts|Hoodies|Uniforms
64000655,Dhawan-Borra,Ludhiana,Punjab,Proprietorship,6,IM Star Pro,30,40L-1.5Cr,New Seller,57,153,6,19,16,61,23,App,3.44,48,51,Medium,49,26,38,5,National,Electronics,HDMI Cable|Adapters|Fiber Optic Cable
64000656,Sridhar-Mangal,Chennai,Tamil Nadu,LLP,11,Mini Dynamic Catalog (Monthly),7,40L-1.5Cr,Premium Stable Seller,88,235,62,26,5,81,13,App,3.72,86,78,Low,20,0,30,8,Regional,Leather,Laptop Sleeve|Wallet|Card Holder
64000657,Sarkar-Dey,Delhi,Delhi,LLP,13,Free,0,1.5Cr-5Cr,Premium Stable Seller,91,211,78,15,15,90,10,Desktop,4.85,82,86,Low,38,3,15,8,Regional,Packaging,Shipping Box|Corrugated Box|Labels
64000658,Choudhary and Sons,Jaipur,Rajasthan,LLP,13,Free,0,40L-1.5Cr,Free Active Seller,88,105,40,24,6,77,14,Desktop,4.33,70,73,Medium,91,23,4,1,National,Leather,Wallet|Card Holder|Laptop Sleeve
64000659,Lanka PLC,Mumbai,Maharashtra,Private Limited,8,Trustseal Pro,14,40L-1.5Cr,Lazy Seller,69,174,41,10,2,20,58,App,3.35,16,43,High,10,12,16,2,Export,Garments,Hoodies|Uniforms|Kids Wear
64000660,Sridhar and Sons,Bengaluru,Karnataka,Private Limited,1,Trustseal Pro,14,5Cr-20Cr,Lazy Seller,62,377,29,63,7,26,100,App,4.4,27,36,High,17,26,7,6,Regional,Packaging,Shipping Box|Corrugated Box|Plastic Pouch
64000661,Lalla PLC,Surat,Gujarat,Proprietorship,7,Free,0,10L-40L,Free Active Seller,79,293,11,16,15,91,15,Desktop,4.71,83,87,Medium,87,26,12,3,National,Machinery,Lathe Machine|Mixer Machine|Packaging Machine
64000662,Manne LLC,Surat,Gujarat,Private Limited,9,IM IL,70,5Cr-20Cr,Power Seller,84,128,40,60,5,92,4,Mobile Site,3.51,95,88,Low,11,2,10,4,National,Electronics,Adapters|HDMI Cable|Wireless CCTV
64000663,Thaker-Lanka,Jaipur,Rajasthan,LLP,1,Free,0,10L-40L,Free Active Seller,83,447,15,19,2,70,7,Mobile Site,4.67,82,89,Medium,91,16,1,2,National,Chemicals,Industrial Solvents|Cleaning Chemical|Paint Chemical
64000664,Bains-Yohannan,Mumbai,Maharashtra,LLP,11,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,Lazy Seller,71,237,35,52,1,45,94,Mobile Site,3.83,34,16,High,14,24,31,5,Export,Furniture,Modular Desk|Sofa|Wooden Table
64000665,"Sridhar, Bhatnagar and Dada",Surat,Gujarat,Partnership,13,IM IL,70,5Cr-20Cr,Churning Seller,67,498,77,38,12,54,35,App,3.28,29,20,High,15,21,19,0,Regional,Packaging,Shipping Box|Plastic Pouch|Corrugated Box
64000666,Sankaran and Sons,Noida,Uttar Pradesh,LLP,6,IM Leader Pro,40,10L-40L,Power Seller,90,156,24,42,22,98,7,App,3.75,89,82,Low,27,3,41,0,Export,Chemicals,Cleaning Chemical|Paint Chemical|Industrial Solvents
64000667,"Jaggi, Shetty and Bhakta",Gurugram,Haryana,Private Limited,12,IM IL,70,1.5Cr-5Cr,Power Seller,89,392,20,86,63,90,3,App,4.85,97,85,Low,14,3,45,3,Export,Furniture,Office Chair|Sofa|Modular Desk
64000668,Dixit-Garg,Bengaluru,Karnataka,LLP,1,IM Leader Pro,40,5Cr-20Cr,Power Seller,93,391,12,48,40,86,4,App,3.24,83,94,Low,26,2,17,1,National,Chemicals,Industrial Solvents|Paint Chemical|Cleaning Chemical
64000669,"Sachdev, Chander and Bandi",Gurugram,Haryana,Proprietorship,10,Free,0,5Cr-20Cr,Free Active Seller,79,429,8,16,15,84,13,App,4.47,87,75,Medium,97,11,12,4,Export,Electronics,HDMI Cable|Fiber Optic Cable|Wireless CCTV
64000670,Kari-Bhagat,Delhi,Delhi,LLP,15,IM Star Pro,30,1.5Cr-5Cr,Churning Seller,58,356,18,40,8,30,77,Desktop,3.58,33,20,High,18,19,2,5,Regional,Leather,Laptop Sleeve|Card Holder|Wallet
64000671,Badal Inc,Gurugram,Haryana,Private Limited,12,Free,0,1.5Cr-5Cr,New Seller,73,496,73,5,2,58,31,App,4.6,57,57,Medium,50,15,10,7,Export,Leather,Laptop Sleeve|Card Holder|Wallet
64000672,"Kohli, Korpal and Chhabra",Noida,Uttar Pradesh,Proprietorship,9,Trustseal Pro,14,1.5Cr-5Cr,New Seller,76,456,75,10,10,57,26,Desktop,3.55,52,46,Medium,56,20,34,5,National,Leather,Card Holder|Wallet|Organizer Bag
64000673,Amble-Rajagopal,Ludhiana,Punjab,Private Limited,8,Free,0,5Cr-20Cr,New Seller,55,240,55,5,2,49,20,Desktop,3.84,59,56,Medium,53,22,35,2,National,Leather,Card Holder|Organizer Bag|Passport Holder
64000674,Wali and Sons,Chennai,Tamil Nadu,Partnership,2,Maximiser Pro,21,40L-1.5Cr,Lazy Seller,53,412,53,57,11,27,113,App,4.73,19,20,High,10,29,18,5,National,Leather,Organizer Bag|Card Holder|Laptop Sleeve
64000675,Dewan and Sons,Gurugram,Haryana,Private Limited,9,IM IL,70,1.5Cr-5Cr,Premium Stable Seller,85,100,24,56,18,90,10,App,4.32,89,87,Low,29,0,44,1,National,Garments,Corporate Wear|T-Shirts|Uniforms
64000676,Thakkar-Tak,Chennai,Tamil Nadu,LLP,7,Maximiser Pro,21,40L-1.5Cr,Lazy Seller,41,326,75,57,0,34,57,Desktop,4.17,29,34,High,7,15,31,1,National,Leather,Wallet|Card Holder|Organizer Bag
64000677,Lanka-Chhabra,Delhi,Delhi,LLP,9,Maximiser Pro,21,10L-40L,Premium Stable Seller,83,499,27,46,4,92,8,Desktop,3.55,82,83,Low,30,2,30,7,Regional,Agriculture,Drip Irrigation|Pesticides|Fertilizers
64000678,Thakkar and Sons,Chennai,Tamil Nadu,LLP,4,Free,0,5Cr-20Cr,Churning Seller,66,389,10,5,5,37,67,Mobile Site,4.89,30,27,High,19,6,25,1,National,Packaging,Shipping Box|Labels|Corrugated Box
64000679,Sehgal-Kala,Ludhiana,Punjab,Partnership,12,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,Premium Stable Seller,92,223,7,28,6,93,14,Desktop,3.38,76,87,Low,40,3,17,1,Export,Electronics,Adapters|CCTV Camera|Wireless CCTV
64000680,Guha Ltd,Mumbai,Maharashtra,Private Limited,7,IM Leader Pro,40,5Cr-20Cr,New Seller,59,155,14,47,4,74,25,Desktop,4.49,65,60,Medium,41,19,22,4,Export,Furniture,Office Chair|Wooden Table|Modular Desk
64000681,"Mangat, Kapoor and Goswami",Noida,Uttar Pradesh,Private Limited,13,IM Star Pro,30,1.5Cr-5Cr,Lazy Seller,57,33,30,52,18,22,57,App,4.81,14,31,High,14,16,11,4,National,Furniture,Wooden Table|Modular Desk|Sofa
64000682,Kulkarni-Karpe,Noida,Uttar Pradesh,Private Limited,3,Trustseal Pro,14,1.5Cr-5Cr,New Seller,59,346,31,6,6,64,28,Desktop,4.19,67,57,Medium,43,11,17,5,Export,Electronics,Adapters|CCTV Camera|HDMI Cable
64000683,Bakshi and Sons,Bengaluru,Karnataka,LLP,8,Trustseal Pro,14,40L-1.5Cr,Premium Stable Seller,89,287,49,29,13,98,5,Mobile Site,4.02,93,94,Low,25,3,31,6,Regional,Chemicals,Paint Chemical|Industrial Solvents|Cleaning Chemical
64000684,Hora-Madan,Gurugram,Haryana,Private Limited,4,Free,0,5Cr-20Cr,Free Active Seller,76,424,17,25,6,72,7,App,4.17,78,87,Medium,98,16,41,0,Export,Machinery,Mixer Machine|Packaging Machine|Lathe Machine
64000685,Kurian-Dani,Bengaluru,Karnataka,Proprietorship,12,IM Leader Pro,40,10L-40L,Churning Seller,71,279,10,39,35,32,76,Desktop,3.96,26,50,High,15,22,34,3,Regional,Furniture,Office Chair|Wooden Table|Sofa
64000686,Seshadri-Amble,Ludhiana,Punjab,Proprietorship,12,Maximiser Pro,21,40L-1.5Cr,New Seller,62,156,72,40,2,67,39,Mobile Site,4.61,45,46,Medium,54,28,5,2,Export,Chemicals,Industrial Solvents|Cleaning Chemical|Paint Chemical
64000687,Kale Group,Ludhiana,Punjab,Partnership,4,Maximiser Pro,21,5Cr-20Cr,Churning Seller,68,183,11,30,15,60,84,Desktop,4.01,26,37,High,6,8,7,8,Export,Machinery,Juice Machine|Lathe Machine|Mixer Machine
64000688,"Mani, Kakar and Boase",Ahmedabad,Gujarat,LLP,5,Mini Dynamic Catalog (Monthly),7,1.5Cr-5Cr,Premium Stable Seller,91,432,80,53,7,81,14,App,4.22,89,84,Low,33,0,32,2,National,Packaging,Labels|Plastic Pouch|Corrugated Box
64000689,Gokhale and Sons,Bengaluru,Karnataka,LLP,9,Free,0,5Cr-20Cr,Free Active Seller,90,160,73,21,9,74,9,Desktop,4.86,87,75,Medium,85,25,12,7,Regional,Machinery,Juice Machine|Packaging Machine|Mixer Machine
64000690,Bahl Ltd,Surat,Gujarat,LLP,8,Trustseal Pro,14,10L-40L,Churning Seller,52,195,70,57,2,57,63,Desktop,3.56,26,49,High,19,11,33,4,National,Furniture,Wooden Table|Modular Desk|Sofa
64000691,Konda-Hayer,Bengaluru,Karnataka,LLP,2,IM Star Pro,30,40L-1.5Cr,New Seller,74,412,52,26,5,51,19,App,4.83,50,50,Medium,41,24,31,6,Export,Furniture,Sofa|Modular Desk|Office Chair
64000692,Dara PLC,Ludhiana,Punjab,Proprietorship,15,Free,0,1.5Cr-5Cr,Free Active Seller,85,176,44,16,10,92,18,App,4.16,79,79,Medium,79,19,27,0,National,Leather,Card Holder|Passport Holder|Wallet
64000693,"Walla, Devi and Saxena",Delhi,Delhi,LLP,6,Trustseal Pro,14,1.5Cr-5Cr,New Seller,69,123,28,47,11,69,27,App,3.24,40,71,Medium,57,13,28,6,National,Leather,Wallet|Laptop Sleeve|Passport Holder
64000694,Vala-Dutt,Bengaluru,Karnataka,Proprietorship,13,Free,0,5Cr-20Cr,Churning Seller,77,186,63,23,15,47,38,Mobile Site,4.83,24,27,High,10,6,32,3,National,Chemicals,Industrial Solvents|Cleaning Chemical|Paint Chemical
64000695,"Bawa, Raju and Sahni",Chennai,Tamil Nadu,LLP,1,Mini Dynamic Catalog (Monthly),7,5Cr-20Cr,Power Seller,92,76,62,13,1,93,10,Desktop,4.69,91,96,Low,19,2,38,4,Export,Leather,Laptop Sleeve|Organizer Bag|Card Holder
64000696,Sarin and Sons,Ahmedabad,Gujarat,Partnership,8,IM Leader Pro,40,1.5Cr-5Cr,Churning Seller,68,373,4,22,2,64,58,App,4.74,55,36,High,14,30,29,3,Regional,Packaging,Shipping Box|Labels|Corrugated Box
64000697,Arya-Mani,Surat,Gujarat,LLP,4,IM Leader Pro,40,5Cr-20Cr,Lazy Seller,61,91,17,87,26,32,73,App,4.56,18,34,High,5,18,34,0,Export,Electronics,Wireless CCTV|Fiber Optic Cable|Adapters
64000698,Ram-Bhargava,Surat,Gujarat,Partnership,10,Mini Dynamic Catalog (Monthly),7,10L-40L,Lazy Seller,72,344,10,52,1,40,108,Mobile Site,4.53,25,24,High,15,23,35,2,Export,Chemicals,Cleaning Chemical|Paint Chemical|Industrial Solvents
64000699,Saini Ltd,Gurugram,Haryana,LLP,10,Maximiser Pro,21,1.5Cr-5Cr,New Seller,79,251,21,47,2,47,37,App,4.1,66,53,Medium,49,10,45,6,Regional,Garments,T-Shirts|Kids Wear|Corporate Wear
64000700,Lall Ltd,Jaipur,Rajasthan,Private Limited,1,IM IL,70,40L-1.5Cr,Premium Stable Seller,78,152,30,79,41,78,6,Mobile Site,4.77,85,91,Low,19,3,37,2,Regional,Chemicals,Industrial Solvents|Cleaning Chemical|Paint Chemical
64000701,Vig-Dash,Mumbai,Maharashtra,Proprietorship,5,Mini Dynamic Catalog (Annual),10,40L-1.5Cr,Churning Seller,50,55,43,60,5,64,30,Desktop,3.71,28,37,High,16,12,28,4,Regional,Packaging,Labels|Shipping Box|Plastic Pouch
64000702,Ahuja-Mallick,Ahmedabad,Gujarat,Private Limited,1,Free,0,40L-1.5Cr,Churning Seller,53,214,8,19,14,54,28,Desktop,4.51,48,47,High,11,17,38,1,Regional,Chemicals,Cleaning Chemical|Paint Chemical|Industrial Solvents
64000703,Shukla-Chada,Mumbai,Maharashtra,Partnership,3,Mini Dynamic Catalog (Annual),10,10L-40L,Churning Seller,65,66,66,28,7,52,65,App,3.23,46,26,High,11,13,25,6,National,Agriculture,Pesticides|Drip Irrigation|Seeds
64000704,"Mall, Grewal and Majumdar",Gurugram,Haryana,Private Limited,6,Free,0,10L-40L,Free Active Seller,72,379,12,25,12,78,18,App,4.44,90,77,Medium,82,20,21,0,Regional,Garments,T-Shirts|Kids Wear|Hoodies
64000705,"Bir, Anand and Johal",Ahmedabad,Gujarat,Proprietorship,10,Trustseal Pro,14,1.5Cr-5Cr,Power Seller,86,430,28,60,11,89,9,Mobile Site,3.91,81,83,Low,29,2,11,6,Regional,Electronics,HDMI Cable|Wireless CCTV|Adapters
64000706,Roy-Choudhry,Mumbai,Maharashtra,Proprietorship,12,Trustseal Pro,14,1.5Cr-5Cr,New Seller,66,274,28,24,6,73,17,App,4.26,65,50,Medium,35,25,2,0,National,Garments,Kids Wear|Uniforms|Corporate Wear
64000707,"Sodhi, Kamdar and Hans",Delhi,Delhi,LLP,1,Trustseal Pro,14,10L-40L,New Seller,68,389,69,15,2,46,44,App,4.73,52,69,Medium,54,8,6,6,Regional,Leather,Organizer Bag|Wallet|Card Holder
64000708,Kanda Group,Gurugram,Haryana,LLP,8,Free,0,10L-40L,Lazy Seller,48,85,43,22,11,20,79,App,4.04,25,30,High,13,24,37,3,Regional,Electronics,Fiber Optic Cable|Adapters|CCTV Camera
